run_id,experiment_name,model,dataset,task,metric_name,seed,best_epoch,val_metric,test_metric,train_time_seconds,num_parameters,device,git_commit,config_hash,architecture_config_hash,status
2026-05-23_10-23-15__nb_light_gnn__cora__seed-0__c7a4f9cb,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,3,0.3160000145435333,0.3190000057220459,0.37809887499315664,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c7a4f9cb,636a4598,completed
2026-05-23_10-23-16__nb_light_gnn__cora__seed-0__7647ddb5,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.6100000143051147,0.6130000352859497,1.3706704869982786,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7647ddb5,da486847,completed
2026-05-23_10-23-17__nb_light_gnn__cora__seed-0__4744d5b4,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,3,0.33400002121925354,0.33100003004074097,0.3822678650030866,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4744d5b4,516e2fbc,completed
2026-05-23_10-23-18__nb_light_gnn__cora__seed-0__af144b4f,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.5940000414848328,0.6020000576972961,1.278224156005308,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,af144b4f,5359377c,completed
2026-05-23_10-23-19__nb_light_gnn__cora__seed-0__de58b374,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,47,0.5060000419616699,0.49800002574920654,1.630769464012701,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,de58b374,8f4db8c8,completed
2026-05-23_10-23-21__nb_light_gnn__cora__seed-0__c059213f,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,49,0.5360000133514404,0.5400000214576721,1.7673602460417897,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c059213f,b415dca6,completed
2026-05-23_10-23-23__nb_light_gnn__cora__seed-0__350ed413,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,50,0.48000001907348633,0.47700002789497375,1.6007014130009338,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,350ed413,46117466,completed
2026-05-23_10-23-25__nb_light_gnn__cora__seed-0__740b131e,research_2026_05_23_nb_light_fast,nb_light_gnn,cora,node_classification,accuracy,0,48,0.4880000352859497,0.45900002121925354,1.4936440559686162,266887,cuda,46f3954891a4714fd29028c43b70d24bddd37580,740b131e,419e3f64,completed
2026-05-23_10-23-26__nb_light_gnn__pubmed__seed-0__e5f7760a,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,48,0.7600000500679016,0.7320000529289246,1.2087143799872138,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e5f7760a,f3d50898,completed
2026-05-23_10-23-28__nb_light_gnn__pubmed__seed-0__9e9dc793,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,42,0.7040000557899475,0.6830000281333923,1.13153253600467,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9e9dc793,4d8ea11d,completed
2026-05-23_10-23-29__nb_light_gnn__pubmed__seed-0__ae0f4e6c,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,45,0.7440000176429749,0.7170000076293945,1.1126568110194057,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ae0f4e6c,fe6d1362,completed
2026-05-23_10-23-31__nb_light_gnn__pubmed__seed-0__e717ac22,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.7300000190734863,0.6920000314712524,1.1461811829940416,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e717ac22,9f381bbf,completed
2026-05-23_10-23-32__nb_light_gnn__pubmed__seed-0__c957c1d4,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,48,0.7220000624656677,0.7090000510215759,1.4162087789736688,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c957c1d4,97d1f9d6,completed
2026-05-23_10-23-34__nb_light_gnn__pubmed__seed-0__5e64c58e,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,33,0.6680000424385071,0.6380000114440918,1.244865023996681,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5e64c58e,f5e7a6a8,completed
2026-05-23_10-23-34__nb_light_gnn__pubmed__seed-0__974f28d2,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,3,0.41600000858306885,0.40700000524520874,0.46225528401555493,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,974f28d2,db647c3d,completed
2026-05-23_10-23-36__nb_light_gnn__pubmed__seed-0__8a5a1ab1,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,29,0.612000048160553,0.5870000123977661,1.1628409930272028,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8a5a1ab1,be747e63,completed
2026-05-23_10-23-37__nb_light_gnn__pubmed__seed-0__9d9bd599,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,3,0.4240000247955322,0.40700000524520874,0.6796751960064285,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9d9bd599,e5fdc20e,completed
2026-05-23_10-23-38__nb_light_gnn__pubmed__seed-0__a5156410,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,4,0.4180000126361847,0.40300002694129944,0.6971380150062032,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a5156410,83436290,completed
2026-05-23_10-23-39__nb_light_gnn__pubmed__seed-0__95f72f6c,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.5720000267028809,0.5590000152587891,1.8634052010020241,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,95f72f6c,f7e5926f,completed
2026-05-23_10-23-41__nb_light_gnn__pubmed__seed-0__fa9deb6b,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,17,0.4540000259876251,0.4540000259876251,1.1831981019931845,52995,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fa9deb6b,4a793d9d,completed
2026-05-23_10-23-42__nb_light_gnn__pubmed__seed-0__a2d035ba,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,44,0.7100000381469727,0.6770000457763672,1.6073446199879982,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a2d035ba,76c0fa3c,completed
2026-05-23_10-23-44__nb_light_gnn__pubmed__seed-0__9201d66c,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.7480000257492065,0.6990000605583191,1.635130245005712,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9201d66c,0c887896,completed
2026-05-23_10-23-46__nb_light_gnn__pubmed__seed-0__06427cf6,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,46,0.734000027179718,0.7310000061988831,1.5924554499797523,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,06427cf6,e00b6441,completed
2026-05-23_10-23-48__nb_light_gnn__pubmed__seed-0__ff125313,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,47,0.784000039100647,0.7590000629425049,1.6613521809922531,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ff125313,8fd627ef,completed
2026-05-23_10-23-50__nb_light_gnn__pubmed__seed-0__9b117ad3,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.7560000419616699,0.706000030040741,2.0826019030064344,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9b117ad3,a32f5724,completed
2026-05-23_10-23-52__nb_light_gnn__pubmed__seed-0__959645f2,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,2,0.4180000126361847,0.41600000858306885,0.6592757169855759,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,959645f2,e52e4e2d,completed
2026-05-23_10-23-53__nb_light_gnn__pubmed__seed-0__edd32b56,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.7900000214576721,0.7710000276565552,2.044303653005045,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,edd32b56,1d9e8823,completed
2026-05-23_10-23-55__nb_light_gnn__pubmed__seed-0__c11502a8,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,49,0.7040000557899475,0.6840000152587891,2.0500584219698794,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c11502a8,e2dee575,completed
2026-05-23_10-23-57__nb_light_gnn__pubmed__seed-0__da8d3cd2,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,5,0.4220000207424164,0.4180000126361847,1.1133277420303784,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,da8d3cd2,24865a0c,completed
2026-05-23_10-23-59__nb_light_gnn__pubmed__seed-0__9d8668ea,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,50,0.6360000371932983,0.6130000352859497,2.8838387450086884,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9d8668ea,e292ac73,completed
2026-05-23_10-24-02__nb_light_gnn__pubmed__seed-0__b788c9d3,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,6,0.4240000247955322,0.4140000343322754,1.1618339100386947,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b788c9d3,650c58c7,completed
2026-05-23_10-24-03__nb_light_gnn__pubmed__seed-0__e93aa196,research_2026_05_23_nb_light_fast,nb_light_gnn,pubmed,node_classification,accuracy,0,3,0.4300000071525574,0.42000001668930054,1.0021929609938525,146947,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e93aa196,7a6e2a1d,completed
2026-05-23_10-24-12__confidence_appnp_net__cora__seed-0__713ed285,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.37800002098083496,0.4010000228881836,2.1738823630148545,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,713ed285,19b2776a,completed
2026-05-23_10-24-15__confidence_appnp_net__cora__seed-0__b2cec92c,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.3880000114440918,0.38700002431869507,1.2859006429789588,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b2cec92c,5c0f3a33,completed
2026-05-23_10-24-17__confidence_appnp_net__cora__seed-0__44cefa96,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.3760000169277191,0.39000001549720764,1.4527593110105954,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,44cefa96,9c243150,completed
2026-05-23_10-24-18__confidence_appnp_net__cora__seed-0__d4c37a1d,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,7,0.22600001096725464,0.23500001430511475,0.5701169960084371,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d4c37a1d,1c41c6ba,completed
2026-05-23_10-24-19__confidence_appnp_net__cora__seed-0__5917644d,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.4820000231266022,0.4710000157356262,1.126084005984012,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5917644d,b7dc029d,completed
2026-05-23_10-24-20__confidence_appnp_net__cora__seed-0__003976ca,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.4400000274181366,0.4360000193119049,1.1192050600075163,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,003976ca,df9ffae5,completed
2026-05-23_10-24-22__confidence_appnp_net__cora__seed-0__dc555df3,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,31,0.4520000219345093,0.4480000138282776,1.1492204619571567,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,dc555df3,80aa35dd,completed
2026-05-23_10-24-23__confidence_appnp_net__cora__seed-0__1bb78d0a,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.4000000059604645,0.40300002694129944,1.4407660100259818,100744,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1bb78d0a,186dcbbe,completed
2026-05-23_10-24-25__confidence_appnp_net__cora__seed-0__834e74df,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,6,0.32200002670288086,0.3230000138282776,0.4546833230415359,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,834e74df,c0c078fe,completed
2026-05-23_10-24-25__confidence_appnp_net__cora__seed-0__f8e3ab30,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,1,0.3160000145435333,0.3190000057220459,0.3001619079732336,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f8e3ab30,6b987f46,completed
2026-05-23_10-24-26__confidence_appnp_net__cora__seed-0__df31bc0b,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,3,0.3440000116825104,0.3750000298023224,0.5008089080220088,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,df31bc0b,d90fab0c,completed
2026-05-23_10-24-26__confidence_appnp_net__cora__seed-0__e43654e3,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,1,0.3160000145435333,0.3190000057220459,0.37379002704983577,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e43654e3,bd8eddbf,completed
2026-05-23_10-24-27__confidence_appnp_net__cora__seed-0__054be1aa,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,4,0.3160000145435333,0.31700000166893005,0.38002358900848776,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,054be1aa,8cbd113d,completed
2026-05-23_10-24-27__confidence_appnp_net__cora__seed-0__c77356a1,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,2,0.3160000145435333,0.3190000057220459,0.3416855150135234,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c77356a1,cd89737d,completed
2026-05-23_10-24-28__confidence_appnp_net__cora__seed-0__07bc0c66,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,4,0.3140000104904175,0.31700000166893005,0.48151274997508153,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,07bc0c66,b01bce6c,completed
2026-05-23_10-24-28__confidence_appnp_net__cora__seed-0__72b30ccc,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,2,0.3160000145435333,0.3190000057220459,0.40571134601486847,105032,cuda,46f3954891a4714fd29028c43b70d24bddd37580,72b30ccc,e390e056,completed
2026-05-23_10-24-29__confidence_appnp_net__cora__seed-0__6fb408c8,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,6,0.40800002217292786,0.4310000240802765,0.4556528219836764,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6fb408c8,61b53f7d,completed
2026-05-23_10-24-29__confidence_appnp_net__cora__seed-0__bc75bbb7,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.5420000553131104,0.5300000309944153,1.3692155489698052,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bc75bbb7,adfe0ef6,completed
2026-05-23_10-24-31__confidence_appnp_net__cora__seed-0__b6f132ed,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,48,0.5380000472068787,0.5320000052452087,1.6774647979764268,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b6f132ed,b002d863,completed
2026-05-23_10-24-33__confidence_appnp_net__cora__seed-0__afbcf8bd,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,49,0.5360000133514404,0.5260000228881836,1.6098245340399444,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,afbcf8bd,991eb1c2,completed
2026-05-23_10-24-35__confidence_appnp_net__cora__seed-0__2f99d8c3,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,4,0.4020000100135803,0.39100003242492676,0.3862160650314763,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,2f99d8c3,e028c28e,completed
2026-05-23_10-24-35__confidence_appnp_net__cora__seed-0__c995deb5,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,7,0.43800002336502075,0.4390000104904175,0.4767566850059666,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c995deb5,a1d70f75,completed
2026-05-23_10-24-36__confidence_appnp_net__cora__seed-0__933a676e,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,5,0.44600000977516174,0.4750000238418579,0.5072647859924473,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,933a676e,69614eb4,completed
2026-05-23_10-24-36__confidence_appnp_net__cora__seed-0__fa1303da,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,6,0.41600000858306885,0.40800002217292786,0.5205128680099733,217864,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fa1303da,b45a60cf,completed
2026-05-23_10-24-37__confidence_appnp_net__cora__seed-0__9448c60b,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.46000000834465027,0.4820000231266022,1.4411104129976593,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9448c60b,48367330,completed
2026-05-23_10-24-39__confidence_appnp_net__cora__seed-0__538e1782,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,8,0.3760000169277191,0.3710000216960907,0.6297344000195153,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,538e1782,16c1160f,completed
2026-05-23_10-24-39__confidence_appnp_net__cora__seed-0__8f07e45f,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,3,0.3500000238418579,0.37400001287460327,0.3902387719717808,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,8f07e45f,290006a8,completed
2026-05-23_10-24-40__confidence_appnp_net__cora__seed-0__041b1043,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,48,0.5860000252723694,0.5920000076293945,1.3794933890458196,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,041b1043,5cf14e92,completed
2026-05-23_10-24-40__confidence_appnp_net__cora__seed-0__deb1a8a7,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,3,0.33400002121925354,0.3580000102519989,0.4749409159994684,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,deb1a8a7,60fd1560,completed
2026-05-23_10-24-42__confidence_appnp_net__cora__seed-0__0f12201f,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,50,0.6420000195503235,0.6680000424385071,1.598952635016758,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0f12201f,6f4dfd2f,completed
2026-05-23_10-24-42__confidence_appnp_net__cora__seed-0__40375e83,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,5,0.3580000102519989,0.3490000069141388,0.41331932303728536,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,40375e83,1f04e7ae,completed
2026-05-23_10-24-44__confidence_appnp_net__cora__seed-0__9f6b926d,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,cora,node_classification,accuracy,0,5,0.3580000102519989,0.35600000619888306,0.5020678180153482,234632,cuda,46f3954891a4714fd29028c43b70d24bddd37580,9f6b926d,5047444b,completed
2026-05-23_10-24-45__confidence_appnp_net__pubmed__seed-0__710c1111,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,pubmed,node_classification,accuracy,0,47,0.6800000071525574,0.6940000057220459,1.1789729740121402,40772,cuda,46f3954891a4714fd29028c43b70d24bddd37580,710c1111,e8220994,completed
2026-05-23_10-24-46__confidence_appnp_net__pubmed__seed-0__7108b018,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,pubmed,node_classification,accuracy,0,40,0.6780000329017639,0.6910000443458557,1.0427472199662589,40772,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7108b018,9f47738c,completed
2026-05-23_10-24-47__confidence_appnp_net__pubmed__seed-0__19538bec,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,pubmed,node_classification,accuracy,0,38,0.690000057220459,0.6940000057220459,1.440513067995198,40772,cuda,46f3954891a4714fd29028c43b70d24bddd37580,19538bec,c3c55b98,completed
2026-05-23_10-24-49__confidence_appnp_net__pubmed__seed-0__db498cda,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,pubmed,node_classification,accuracy,0,35,0.6760000586509705,0.7020000219345093,1.3187030859990045,40772,cuda,46f3954891a4714fd29028c43b70d24bddd37580,db498cda,18ad5312,completed
2026-05-23_10-24-51__confidence_appnp_net__pubmed__seed-0__415c9dad,research_2026_05_23_confidence_appnp_fast,confidence_appnp_net,pubmed,node_classification,accuracy,0,42,0.6940000057220459,0.7020000219345093,1.0418804030050524,40772,cuda,46f3954891a4714fd29028c43b70d24bddd37580,415c9dad,ceeec4d9,completed
